,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,dogs_term,jpg_url,p1,p2,p3,retweet_count,favorite_count
341,832215726631055365,,,2017-02-16 13:11:05+00:00,Twitter for iPhone,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived.  magical as h*ck ,7.932864763017994e+17,4196983835.0,2016-11-01 03:00:09 +0000,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13,10,Moreton,,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,Afghan Hound,Borzoi,Doormat,10723.0,0.0
342,832088576586297345,8.320875475599974e+17,30582082.0,2017-02-16 04:45:50+00:00,Twitter for iPhone,@docmisterio account started on ,,,,,11,15,,,,,,,3.0,72.0
343,832040443403784192,,,2017-02-16 01:34:34+00:00,Twitter for iPhone,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now.  total heartthrob ,7.69940425801171e+17,4196983835.0,2016-08-28 16:51:16 +0000,"https://twitter.com/dog_rates/status/769940425801170949/photo/1,https://twitter.com/dog_rates/status/769940425801170949/photo/1,https://twitter.com/dog_rates/status/769940425801170949/photo/1,https://twitter.com/dog_rates/status/769940425801170949/photo/1",12,10,Klein,,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,Miniature Pinscher,Chihuahua,Staffordshire Bullterrier,11131.0,0.0
344,832032802820481025,,,2017-02-16 01:04:13+00:00,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 

 ",,,,"https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",12,10,Miguel,doggo,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,Whippet,Ibizan Hound,Italian Greyhound,4746.0,13887.0
345,831939777352105988,,,2017-02-15 18:54:34+00:00,Twitter for iPhone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible.  would so pet ,,,,https://twitter.com/dog_rates/status/831939777352105988/photo/1,12,10,Emanuel,doggo,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,Pomeranian,Marmot,Grey Fox,7031.0,26404.0
346,831926988323639298,8.319030442248356e+17,20683724.0,2017-02-15 18:03:45+00:00,Twitter for iPhone,@UNC can confirm ,,,,,12,10,,,,,,,39.0,369.0
347,831911600680497154,,,2017-02-15 17:02:36+00:00,Twitter for iPhone,Meet Kuyu. He was trapped in a well for  days. Rescued yesterday using a device designed by a local robotics team.  for all involved ,,,,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",14,10,Kuyu,,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,Bloodhound,Great Dane,Leonberg,7458.0,30380.0
348,831670449226514432,,,2017-02-15 01:04:21+00:00,Twitter for iPhone,This is Daisy. She has a heart on her butt.  topical af ,,,,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13,10,Daisy,,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,Cardigan,Appenzeller,2059.0,11469.0
349,831650051525054464,,,2017-02-14 23:43:18+00:00,Twitter for iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 

 ",,,,"http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",13,10,,,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo Dog,Siberian Husky,Norwegian Elkhound,2243.0,7908.0
350,831552930092285952,,,2017-02-14 17:17:22+00:00,Twitter for iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes.  ,,,,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13,10,Dutch,,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,Pembroke,French Bulldog,2632.0,9872.0
351,831322785565769729,,,2017-02-14 02:02:51+00:00,Twitter for iPhone,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af.  would hug softly ,,,,https://twitter.com/dog_rates/status/831322785565769729/photo/1,12,10,Pete,doggo,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old English Sheepdog,Tibetan Terrier,Guinea Pig,1744.0,10042.0
352,831315979191906304,,,2017-02-14 01:35:49+00:00,Twitter Web Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible.  for all ,,,,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",13,10,,pupper,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,Briard,Soft-Coated Wheaten Terrier,Bouvier Des Flandres,1264.0,7117.0
353,831309418084069378,,,2017-02-14 01:09:44+00:00,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both  would pet at same time ,,,,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12,10,Scooter,,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,Kelpie,Labrador Retriever,2786.0,12819.0
354,831262627380748289,,,2017-02-13 22:03:49+00:00,Twitter for iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over.  ,,,,https://twitter.com/dog_rates/status/831262627380748289/photo/1,12,10,Tucker,,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,Cocker Spaniel,Brittany Spaniel,Doormat,2350.0,13066.0
355,830956169170665475,,,2017-02-13 01:46:03+00:00,Twitter for iPhone,Say hello to Reggie. He hates puns.  lighten pup Reggie ,,,,https://twitter.com/dog_rates/status/830956169170665475/video/1,12,10,Reggie,,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,Kuvasz,Golden Retriever,English Setter,1735.0,8735.0
356,830583320585068544,,,2017-02-12 01:04:29+00:00,Twitter for iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now.  would pet so well ,,,,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",13,10,Lilly,,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador Retriever,Seat Belt,Pug,19297.0,73397.0
357,830173239259324417,,,2017-02-10 21:54:58+00:00,Twitter for iPhone,RT @dog_rates: This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still  would pet passionate…,8.09220051211604e+17,4196983835.0,2016-12-15 02:14:29 +0000,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12,10,Kyro,,,,,,6554.0,0.0
358,830097400375152640,,,2017-02-10 16:53:37+00:00,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily , but he needs your help. Click the link to find out more

 ",,,,"https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",13,10,Samson,,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,Toy Poodle,Pomeranian,Pekinese,3455.0,10804.0
359,829878982036299777,,,2017-02-10 02:25:42+00:00,Twitter for iPhone,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo.  ,8.269586533285929e+17,4196983835.0,2017-02-02 01:01:21 +0000,"https://twitter.com/dog_rates/status/826958653328592898/photo/1,https://twitter.com/dog_rates/status/826958653328592898/photo/1",12,10,Loki,doggo,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,Golden Retriever,Labrador Retriever,Tennis Ball,5757.0,0.0
360,829861396166877184,,,2017-02-10 01:15:49+00:00,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her.  would probably tell her anyway ,,,,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12,10,Mia,,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border Terrier,Staffordshire Bullterrier,American Staffordshire Terrier,2243.0,13441.0
361,829501995190984704,,,2017-02-09 01:27:41+00:00,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her.  you're good enough for me Leo ,,,,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12,10,Leo,,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French Bulldog,Pekinese,Pug,12224.0,34913.0
362,829449946868879360,,,2017-02-08 22:00:52+00:00,Twitter for iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely.  ,,,,https://twitter.com/dog_rates/status/829449946868879360/photo/1,11,10,,doggo,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,Labrador Retriever,Golden Retriever,Pekinese,2329.0,11519.0
363,829374341691346946,,,2017-02-08 17:00:26+00:00,Twitter for iPhone,This is Astrid. She's a guide doggo in training.  would follow anywhere ,,,,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1",13,10,Astrid,doggo,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,Staffordshire Bullterrier,American Staffordshire Terrier,Chesapeake Bay Retriever,10706.0,38074.0
364,829141528400556032,,,2017-02-08 01:35:19+00:00,Twitter for iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds.  would hug softly ,,,,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",12,10,Malcolm,,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,Golden Retriever,Cocker Spaniel,Gibbon,8530.0,26952.0
365,829011960981237760,,,2017-02-07 17:00:28+00:00,Twitter for iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon.  welcome home ,,,,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13,10,Dexter,,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,Boxer,Dalmatian,Conch,18627.0,58302.0
366,828801551087042563,,,2017-02-07 03:04:22+00:00,Twitter for iPhone,"RT @dog_rates: This is Gus. He likes to be close to you, which is good because you want to be close to Gus.  would boop then pet ",8.102541084311552e+17,4196983835.0,2016-12-17 22:43:27 +0000,https://twitter.com/dog_rates/status/810254108431155201/photo/1,12,10,Gus,,,,,,3901.0,0.0
367,828770345708580865,,,2017-02-07 01:00:22+00:00,Twitter for iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride.  he must focus ,,,,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13,10,Alfie,,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,Seat Belt,Chesapeake Bay Retriever,Polecat,6746.0,28085.0
368,828708714936930305,,,2017-02-06 20:55:28+00:00,Twitter for iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery.  would still pet ,,,,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",10,10,Fiona,,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,Hippopotamus,Mexican Hairless,Ice Lolly,12882.0,40241.0
369,828650029636317184,,,2017-02-06 17:02:17+00:00,Twitter for iPhone,"Occasionally, we're sent fantastic stories. This is one of them.  for Grace ",,,,"https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",14,10,,,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,Golden Retriever,Chesapeake Bay Retriever,Vizsla,1544.0,10467.0
370,828409743546925057,,,2017-02-06 01:07:28+00:00,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment.  rise pup! ,,,,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12,10,Mutt,,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,Teddy,Toy Poodle,Standard Poodle,1305.0,6898.0
371,828408677031882754,,,2017-02-06 01:03:14+00:00,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now.   deep breaths Bear ,,,,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12,10,Bear,,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,Chesapeake Bay Retriever,American Staffordshire Terrier,1477.0,8398.0
372,828381636999917570,,,2017-02-05 23:15:47+00:00,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today.  would pat head approvingly ,,,,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14,10,Doobert,doggo,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington Terrier,Labrador Retriever,Clumber,2554.0,13864.0
373,828376505180889089,,,2017-02-05 22:55:23+00:00,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today.  would pet well ",,,,https://twitter.com/dog_rates/status/828376505180889089/photo/1,13,10,Beebop,,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American Staffordshire Terrier,Staffordshire Bullterrier,Chihuahua,1216.0,8112.0
374,828372645993398273,,,2017-02-05 22:40:03+00:00,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun.  ,,,,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12,10,Alexander,,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,Malamute,Eskimo Dog,Tibetan Mastiff,3344.0,13756.0
375,828361771580813312,,,2017-02-05 21:56:51+00:00,Twitter Web Client,Beebop and Doobert should start a band  would listen,,,,,12,10,,,,,,,195.0,2408.0
376,828046555563323392,,,2017-02-05 01:04:17+00:00,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af.  ,,,,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",13,10,Sailer,,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,Patio,Window Screen,Boathouse,3260.0,12923.0
377,828011680017821696,,,2017-02-04 22:45:42+00:00,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both  would pet simultaneously ,,,,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11,10,Brutus,,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American Staffordshire Terrier,Staffordshire Bullterrier,Bull Mastiff,2451.0,11411.0
378,827933404142436356,,,2017-02-04 17:34:40+00:00,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper.  vest was only a smidge too big ,,,,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12,10,Kona,pupper,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German Shepherd,Tibetan Mastiff,Kelpie,5987.0,22180.0
379,827653905312006145,,,2017-02-03 23:04:02+00:00,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl.  would give more treats ,,,,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12,10,Boots,,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,Collie,Border Collie,Saint Bernard,3433.0,16983.0
380,827600520311402496,,,2017-02-03 19:31:54+00:00,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate.  would put down phone ,,,,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13,10,Tucker,,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,Golden Retriever,Labrador Retriever,1082.0,8143.0
381,827324948884643840,,,2017-02-03 01:16:53+00:00,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke.  would try to pet with a straight face ",,,,https://twitter.com/dog_rates/status/827324948884643840/photo/1,12,10,Ralphie,,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,Golden Retriever,Toy Poodle,Labrador Retriever,3510.0,17523.0
382,827228250799742977,,,2017-02-02 18:52:38+00:00,Twitter for iPhone,RT @dog_rates: This is Phil. He's an important dog. Can control the seasons. Magical as hell.  would let him sign my forehead ,6.946697223784858e+17,4196983835.0,2016-02-02 23:52:22 +0000,"https://twitter.com/dog_rates/status/694669722378485760/photo/1,https://twitter.com/dog_rates/status/694669722378485760/photo/1",12,10,Phil,,,,,,13517.0,0.0
383,827199976799354881,,,2017-02-02 17:00:17+00:00,Twitter for iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit.  you win again Charlie ,,,,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13,10,Charlie,,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great Dane,American Staffordshire Terrier,Boxer,2579.0,11659.0
384,826958653328592898,,,2017-02-02 01:01:21+00:00,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo.  ,,,,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12,10,Loki,doggo,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,Golden Retriever,Labrador Retriever,Tennis Ball,5757.0,23767.0
385,826848821049180160,,,2017-02-01 17:44:55+00:00,Twitter for iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life.  heroic af ,,,,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13,10,Cupid,doggo,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great Pyrenees,Golden Retriever,Pekinese,11878.0,40325.0
386,826615380357632002,,,2017-02-01 02:17:19+00:00,Twitter for iPhone,"RT @dog_rates: Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still  would console ",8.099207643004477e+17,4196983835.0,2016-12-17 00:38:52 +0000,https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,10,,,,,,,4521.0,0.0
387,826598799820865537,8.265983652700078e+17,4196983835.0,2017-02-01 01:11:25+00:00,Twitter for iPhone,"I was going to do , but the joke wasn't worth the &lt; rating",,,,,7,10,,,,,,,292.0,5637.0
388,826598365270007810,,,2017-02-01 01:09:42+00:00,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af.  would trust with my life ,,,,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13,10,Pawnd,,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French Bulldog,Siamese Cat,Cougar,2709.0,11117.0
389,826476773533745153,,,2017-01-31 17:06:32+00:00,Twitter for iPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days.  ,,,,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12,10,Pilot,doggo,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German Shepherd,Tibetan Mastiff,Kelpie,4821.0,20275.0
390,826240494070030336,,,2017-01-31 01:27:39+00:00,Twitter for iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you...  ,,,,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11,10,,,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French Bulldog,Pug,Boston Bull,2965.0,14614.0
391,826204788643753985,,,2017-01-30 23:05:46+00:00,Twitter for iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral.  
 ",,,,"http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",13,10,,doggo,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador Retriever,Golden Retriever,Soft-Coated Wheaten Terrier,1075.0,5361.0
392,826115272272650244,,,2017-01-30 17:10:04+00:00,Twitter for iPhone,This is Ike. He's demonstrating the pupmost restraint.  super good boy ,,,,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13,10,Ike,,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,Tennis Ball,Golden Retriever,Kuvasz,3599.0,17299.0
393,825876512159186944,,,2017-01-30 01:21:19+00:00,Twitter for iPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it.  I volunteer ,,,,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11,10,Mo,,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,Shopping Cart,Shopping Basket,Mousetrap,2146.0,11525.0
394,825829644528148480,,,2017-01-29 22:15:05+00:00,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled.  would console ,,,,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12,10,Toby,,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great Pyrenees,Golden Retriever,English Setter,2848.0,14025.0
395,825535076884762624,,,2017-01-29 02:44:34+00:00,Twitter for iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well.  would pat head approvingly ,,,,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14,10,,puppo,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,Tibetan Mastiff,Black-And-Tan Coonhound,19669.0,56413.0
396,825147591692263424,,,2017-01-28 01:04:51+00:00,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them.  ,,,,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13,10,Sweet,,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,Pomeranian,Toy Poodle,5244.0,20181.0
397,825120256414846976,,,2017-01-27 23:16:13+00:00,Twitter for iPhone,"RT @dog_rates: Say hello to Pablo. He's one gorgeous puppo. A true . Click the link to see why Pablo requests your assistance

",8.250265907194839e+17,4196983835.0,2017-01-27 17:04:02 +0000,"https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",12,10,Pablo,puppo,,,,,1483.0,0.0
398,825026590719483904,,,2017-01-27 17:04:02+00:00,Twitter for iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true . Click the link to see why Pablo requests your assistance

 ",,,,"https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",12,10,Pablo,puppo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo Dog,Siberian Husky,Malamute,1483.0,7020.0
399,824796380199809024,,,2017-01-27 01:49:15+00:00,Twitter for iPhone,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still  ,7.950767302853919e+17,4196983835.0,2016-11-06 01:33:58 +0000,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",11,10,Bailey,,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,Gas Pump,Harvester,Swing,6288.0,0.0
400,824775126675836928,,,2017-01-27 00:24:48+00:00,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot.  would keep tickling ,,,,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12,10,Scooter,,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border Terrier,Malinois,Airedale,4069.0,16508.0
401,824663926340194305,,,2017-01-26 17:02:56+00:00,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost.  valiant effort tho ,,,,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13,10,Wilson,,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English Setter,Golden Retriever,Irish Setter,1993.0,11113.0
402,824325613288833024,,,2017-01-25 18:38:36+00:00,Twitter for iPhone,Retweet the h*ck out of this  pupper #BellLetsTalk ,,,,https://twitter.com/dog_rates/status/824325613288833024/photo/1,13,10,,pupper,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke,Cardigan,Basenji,11848.0,12999.0
403,824297048279236611,,,2017-01-25 16:45:05+00:00,Twitter for iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still  would pet ,,,,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",11,10,Nala,,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,Teddy,Jigsaw Puzzle,Doormat,4463.0,16625.0
404,824025158776213504,,,2017-01-24 22:44:42+00:00,Twitter for iPhone,"""I wish we were dogs""  for @BadlandsNPS ",,,,https://twitter.com/badlandsnps/status/823966201328046080,14,10,,,,,,,679.0,5255.0
405,823939628516474880,,,2017-01-24 17:04:50+00:00,Twitter for iPhone,This is Cash. He's officially given pup on today.  frighteningly relatable ,,,,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12,10,Cash,,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,Schipperke,Curly-Coated Retriever,Labrador Retriever,3123.0,11755.0
